Date,Close,Contrast;,Fluctuation,Poetry,High,Low,Volume,Transaction price,Market capitalization,Stocks
2020-12-07,33800,800,2.42,32750,34250,32750,128948,4352187950,4.14899E+11,12275111
2020-12-04,33000,-400,-1.2,33400,33550,32750,79103,2620190950,4.05079E+11,12275111
2020-12-03,33400,800,2.45,33500,33600,32800,153386,5109260800,4.09989E+11,12275111
2020-12-02,32600,-200,-0.61,32900,33000,32250,60890,1983968200,4.00169E+11,12275111
2020-12-01,32800,850,2.66,31700,34750,31700,175141,5760902850,4.02624E+11,12275111
2020-11-30,31950,-650,-1.99,32450,32500,31700,46311,1482312350,3.9219E+11,12275111
2020-11-27,32600,-350,-1.06,32700,33000,32400,45517,1481904900,4.00169E+11,12275111
2020-11-26,32950,-50,-0.15,33250,33250,32650,40527,1333371800,4.04465E+11,12275111
2020-11-25,33000,-800,-2.37,33850,33850,32550,81326,2681540300,4.05079E+11,12275111
2020-11-24,33800,800,2.42,33650,34300,33000,56163,1889236300,4.14899E+11,12275111
2020-11-23,33000,-600,-1.79,34050,34050,32700,55156,1821814300,4.05079E+11,12275111
2020-11-20,33600,500,1.51,33400,33750,33000,37909,1268735300,4.12444E+11,12275111
2020-11-19,33100,100,0.3,33500,33500,32550,36859,1212664450,4.06306E+11,12275111
2020-11-18,33000,1100,3.45,32150,33300,32100,82207,2686014750,4.05079E+11,12275111
2020-11-17,31900,-750,-2.3,32650,32950,31150,70569,2236124750,3.91576E+11,12275111
2020-11-16,32650,-1050,-3.12,33750,34250,32650,133682,4424526450,4.00782E+11,12275111
2020-11-13,33700,1850,5.81,31900,34100,31850,98165,3266759800,4.13671E+11,12275111
2020-11-12,31850,850,2.74,31300,31900,31100,40496,1275529950,3.90962E+11,12275111
2020-11-11,31000,-950,-2.97,32250,32250,30700,67855,2108675450,3.80528E+11,12275111
2020-11-10,31950,-1400,-4.2,32750,32750,30700,80318,2544856250,3.9219E+11,12275111
2020-11-09,33350,-650,-1.91,34100,34200,32900,88125,2932413850,4.09375E+11,12275111
2020-11-06,34000,500,1.49,33500,34300,32800,56866,1925773000,4.17354E+11,12275111
2020-11-05,33500,650,1.98,32500,33600,32500,51624,1722337750,4.11216E+11,12275111
2020-11-04,32850,450,1.39,32100,32900,31600,75395,2438803250,4.03237E+11,12275111
2020-11-03,32400,350,1.09,32000,32600,31000,96964,3099435100,3.97714E+11,12275111
2020-11-02,32050,2350,7.91,30000,32750,29100,126395,3992688250,3.93417E+11,12275111
2020-10-30,29700,-500,-1.66,30350,30600,29200,108651,3222647600,3.64571E+11,12275111
2020-10-29,30200,0,0,29700,30650,28950,66183,1965367100,3.70708E+11,12275111
2020-10-28,30200,800,2.72,28950,30200,28250,85928,2518097700,3.70708E+11,12275111
2020-10-27,29400,550,1.91,28350,29600,27600,136326,3883848150,3.60888E+11,12275111
2020-10-26,28850,-3200,-9.98,31600,31850,28800,112811,3344440850,3.54137E+11,12275111
2020-10-23,32050,-850,-2.58,33500,33600,31600,48121,1546231650,3.93417E+11,12275111
2020-10-22,32900,0,0,32300,34200,29550,395148,12383074100,4.03851E+11,12275111
2020-10-21,32900,-500,-1.5,33400,33400,32350,40190,1316243400,4.03851E+11,12275111
2020-10-20,33400,150,0.45,32700,33700,32050,72618,2372039400,4.09989E+11,12275111
2020-10-19,33250,-1200,-3.48,34050,34400,32450,89580,2959725950,4.08147E+11,12275111
2020-10-16,34450,-1050,-2.96,35250,35900,33500,65238,2233681200,4.22878E+11,12275111
2020-10-15,35500,-800,-2.2,36400,36550,34700,89595,3152608100,4.35766E+11,12275111
2020-10-14,36300,700,1.97,35650,36500,34950,111279,4010927300,4.45587E+11,12275111
2020-10-13,35600,800,2.3,34550,35600,34150,81891,2870820400,4.36994E+11,12275111
2020-10-12,34800,700,2.05,34200,35300,32700,148753,5004059850,4.27174E+11,12275111
2020-10-08,34100,-650,-1.87,35050,35200,33800,107695,3705729550,4.18581E+11,12275111
2020-10-07,34750,-1150,-3.2,35850,35950,34750,90117,3171464700,4.2656E+11,12275111
2020-10-06,35900,-100,-0.28,36200,36450,35700,40863,1470795400,4.40676E+11,12275111
2020-10-05,36000,150,0.42,35550,36900,35550,84981,3069258350,4.41904E+11,12275111
2020-09-29,35850,-550,-1.51,36450,36550,35850,56292,2034408800,4.40063E+11,12275111
2020-09-28,36400,0,0,36400,36750,35900,71409,2589304450,4.46814E+11,12275111
2020-09-25,36400,1200,3.41,35150,36400,34000,89003,3134531000,4.46814E+11,12275111
2020-09-24,35200,-2000,-5.38,35800,36650,34250,137875,4881735200,4.32084E+11,12275111
2020-09-23,37200,500,1.36,37200,38450,35500,187298,6947046750,4.56634E+11,12275111
2020-09-22,36700,-1250,-3.29,38000,38650,36000,103309,3808313300,4.50497E+11,12275111
2020-09-21,37950,-2250,-5.6,40200,40600,37500,154230,5978582500,4.6584E+11,12275111
2020-09-18,40200,-100,-0.25,40450,40700,40050,38713,1558661800,4.93459E+11,12275111
2020-09-17,40300,-1500,-3.59,41750,41800,40100,98398,3987501750,4.94687E+11,12275111
2020-09-16,41800,50,0.12,41900,42000,40600,118287,4873025400,5.131E+11,12275111
2020-09-15,41750,-1050,-2.45,42800,42800,41150,108543,4515811550,5.12486E+11,12275111
2020-09-14,42800,-1000,-2.28,44050,44050,42400,106324,4543854850,5.25375E+11,12275111
2020-09-11,43800,400,0.92,43400,44300,42550,104458,4532116750,5.3765E+11,12275111
2020-09-10,43400,2400,5.85,41550,43850,40700,157939,6725938650,5.3274E+11,12275111
2020-09-09,41000,-1300,-3.07,41450,41950,40800,80371,3306941500,5.0328E+11,12275111
2020-09-08,42300,650,1.56,42250,43300,41250,147062,6198953900,5.19237E+11,12275111
2020-09-07,41650,400,0.97,41000,41650,40350,90791,3708919500,5.11258E+11,12275111
2020-09-04,41250,600,1.48,39200,41400,39150,127904,5175620950,5.06348E+11,12275111
2020-09-03,40650,-400,-0.97,41050,41250,40000,106069,4284950300,4.98983E+11,12275111
2020-09-02,41050,400,0.98,40650,41350,39800,91357,3711974400,5.03893E+11,12275111
2020-09-01,40650,-1100,-2.63,41250,41550,40150,126350,5132515400,4.98983E+11,12275111
2020-08-31,41750,900,2.2,40850,43000,40250,225369,9412681350,5.12486E+11,12275111
2020-08-28,40850,-1950,-4.56,46500,46550,40750,640245,27981295750,5.01438E+11,12275111
2020-08-27,42800,2250,5.55,40200,44550,40150,476924,20570223000,5.25375E+11,12275111
