Date,Close,Contrast;,Fluctuation,Poetry,High,Low,Volume,Transaction price,Market capitalization,Stocks
2021-01-08,3040,-210,-6.46,3195,3195,3020,2302300,7060393340,1.1283E+11,37115267
2021-01-07,3250,0,0,3255,3385,3230,1755010,5765565595,1.20625E+11,37115267
2021-01-06,3250,110,3.5,3105,3340,3100,3507561,11337163055,1.20625E+11,37115267
2021-01-05,3140,-10,-0.32,3080,3165,3025,825592,2552928675,1.16542E+11,37115267
2021-01-04,3150,110,3.62,3010,3165,2970,1412185,4357611150,1.16913E+11,37115267
2020-12-30,3040,-10,-0.33,3110,3190,3040,2656453,8277331150,1.1283E+11,37115267
2020-12-29,3050,290,10.51,2770,3235,2675,12118510,37061175725,1.13202E+11,37115267
2020-12-28,2760,-65,-2.3,2810,2840,2755,405039,1129398530,1.02438E+11,37115267
2020-12-24,2825,75,2.73,2765,2920,2765,556245,1584409525,1.04851E+11,37115267
2020-12-23,2750,-95,-3.34,2870,2905,2725,608547,1702313175,1.02067E+11,37115267
2020-12-22,2845,-205,-6.72,3040,3040,2830,859698,2527687940,1.05593E+11,37115267
2020-12-21,3050,50,1.67,2995,3055,2930,993508,2995930190,1.13202E+11,37115267
2020-12-18,3000,-25,-0.83,3020,3085,2965,951685,2873823135,1.11346E+11,37115267
2020-12-17,3025,20,0.67,3040,3065,2960,855637,2573951605,1.12274E+11,37115267
2020-12-16,3005,65,2.21,2995,3050,2925,957697,2878719900,1.11531E+11,37115267
2020-12-15,2940,-60,-2,2970,2970,2890,553441,1618906855,1.09119E+11,37115267
2020-12-14,3000,-60,-1.96,3065,3095,2970,795388,2393142760,1.11346E+11,37115267
2020-12-11,3060,-5,-0.16,3025,3070,2975,932351,2821389745,1.13573E+11,37115267
2020-12-10,3065,70,2.34,2960,3065,2930,712263,2130893780,1.13758E+11,37115267
2020-12-09,2995,95,3.28,2865,3065,2855,2631341,7889898775,1.1116E+11,37115267
2020-12-08,2900,85,3.02,2960,3055,2890,7963148,23775748490,1.07634E+11,37115267
2020-12-07,2815,-25,-0.88,2835,2890,2785,534709,1523188910,1.04479E+11,37115267
2020-12-04,2840,-65,-2.24,2930,2935,2830,602321,1736655285,1.05407E+11,37115267
2020-12-03,2905,10,0.35,2915,2950,2875,443624,1292556235,1.0782E+11,37115267
2020-12-02,2895,20,0.7,2870,2945,2870,566065,1644902900,1.07449E+11,37115267
2020-12-01,2875,-45,-1.54,2925,2990,2855,1078273,3134320375,1.06706E+11,37115267
2020-11-30,2920,145,5.23,2790,2925,2770,1187474,3397307245,1.08377E+11,37115267
