Date,Open,High,Low,Close,Adj Close,Volume
2021-01-15,210000,211500,201500,203500,203500,320877
2021-01-18,199500,206500,196000,197000,197000,388880
2021-01-19,199500,201500,197000,200000,200000,280818
2021-01-20,203000,203500,197000,200000,200000,303155
2021-01-21,201500,208500,200000,206500,206500,349769
2021-01-22,209000,209500,202000,202000,202000,352147
2021-01-25,205000,209500,204000,207500,207500,266858
2021-01-26,209500,210000,202500,202500,202500,275079
2021-01-27,203500,214500,202000,212000,212000,520549
2021-01-28,207000,210500,202500,208000,208000,367161
2021-01-29,209000,210500,194000,195500,195500,501538
2021-02-01,193500,198000,189000,194000,194000,332635
2021-02-02,196000,200000,193000,194000,194000,350377
2021-02-03,195500,198000,194000,195500,195500,240736
2021-02-04,196500,197000,191500,192000,192000,230405
2021-02-05,194000,196000,192000,194500,194500,147634
2021-02-08,194500,197000,194000,195500,195500,134259
2021-02-09,196000,200000,195000,196000,196000,198159
2021-02-10,197000,197500,193500,194500,194500,193554
2021-02-15,196000,197000,194500,195500,195500,154862
2021-02-16,197000,208500,196500,204000,204000,490477
2021-02-17,204000,204500,200500,203000,203000,188148
2021-02-18,202500,205000,199500,199500,199500,180975
2021-02-19,199000,203000,196000,203000,203000,203082
2021-02-22,204000,205500,199500,200000,200000,164883
2021-02-23,199000,205000,197500,203500,203500,259426
2021-02-24,205000,205500,195500,195500,195500,278524
2021-02-25,199000,201500,196000,200000,200000,182014
2021-02-26,194500,196000,192000,194500,194500,299391
2021-03-02,198000,198000,190500,191500,191500,178065
2021-03-03,192000,192500,189000,192500,192500,157949
2021-03-04,189500,190500,187000,189000,189000,205475
2021-03-05,187000,188500,184000,187500,187500,153308
2021-03-08,188500,189000,186500,187000,187000,99688
2021-03-09,187500,188000,179500,183500,183500,182483
2021-03-10,185500,186000,179500,180500,180500,128032
2021-03-11,180000,185500,180000,184500,184500,197380
2021-03-12,186000,187000,185000,186500,186500,95366
2021-03-15,186500,188500,184500,188000,188000,105078
2021-03-16,188500,193000,187500,190500,190500,148342
2021-03-17,190500,191500,187500,189000,189000,106640
2021-03-18,191000,192000,188000,188000,188000,90839
2021-03-19,185500,188500,184500,186500,186500,116569
2021-03-22,186000,188000,184500,186500,186500,98583
2021-03-23,187500,188000,185000,185500,185500,89918
2021-03-24,184000,186000,183500,184500,184500,91603
2021-03-25,183500,185500,182500,184000,184000,87119
2021-03-26,184500,188000,183000,186500,186500,121544
2021-03-29,187500,188000,184500,187500,187500,110473
2021-03-30,190500,196000,189000,195000,195000,256528
2021-03-31,195500,196000,192500,193500,193500,111256
2021-04-01,193500,195000,190500,191000,191000,93605
2021-04-02,191500,193500,190000,190500,190500,74590
2021-04-05,190500,194000,189000,194000,194000,85924
2021-04-06,194500,195000,189500,191000,191000,102132
2021-04-07,191000,192500,189000,190000,190000,87958
2021-04-08,189000,189500,188000,189000,189000,101245
2021-04-09,190000,191000,187000,187500,187500,107084
2021-04-12,188000,188500,186000,186500,186500,93603
2021-04-13,186500,191000,186500,189500,189500,139429
2021-04-14,190500,192000,189500,190500,190500,125639
2021-04-15,191500,191500,189000,189000,189000,141326
2021-04-16,190000,192000,189000,192000,192000,144193
2021-04-19,191500,191500,189500,189500,189500,142774
2021-04-20,190000,190500,189000,189000,189000,118822
2021-04-21,188500,189000,184000,184500,184500,214189
2021-04-22,186000,189000,185000,187500,187500,175136
2021-04-23,188000,197000,186000,193000,193000,333943
2021-04-26,195000,197500,191500,193500,193500,202048
2021-04-27,193500,193500,187500,188000,188000,235000
2021-04-28,188500,190000,185500,186500,186500,167439
2021-04-29,186000,188000,184500,184500,184500,142358
2021-04-30,185000,185500,181500,183000,183000,191267
2021-05-03,184000,185000,181500,181500,181500,117711
2021-05-04,181500,183500,178500,181000,181000,135279
2021-05-06,181500,182500,179000,180000,180000,171803
2021-05-07,181000,184000,180500,183000,183000,118522
2021-05-10,184000,185500,182500,184500,184500,130462
2021-05-11,183500,184000,179500,180000,180000,216445
2021-05-12,180000,181000,177000,178000,178000,184553
2021-05-13,175000,177000,174500,175500,175500,207220
2021-05-14,176000,181000,176000,180500,180500,131597
2021-05-17,181000,181500,177500,179500,179500,90119
2021-05-18,180000,181000,179500,180500,180500,87296
2021-05-20,178000,181000,177500,181000,181000,108137
2021-05-21,181500,182500,179000,180000,180000,92688
2021-05-24,180000,181500,178500,179500,179500,80998
